,epoch,loss,avg_loss,reward,avg_reward
1915,1915.0,1498.8509521484375,962.0779426312627,198.0,162.35454553806596
1916,1916.0,3249.1259765625,1053.5598639885122,645.0,181.66036371654334
1917,1917.0,2107.7734375,1095.7284069289717,249.0,184.3539491678816
1918,1918.0,1846.859619140625,1125.773655417438,224.0,185.93979120116634
1919,1919.0,1746.276123046875,1150.5937541226153,138.0,184.0221995531197
1920,1920.0,1013.9285888671875,1145.127147512398,284.0,188.0213115709949
1921,1921.0,1564.5059814453125,1161.9023008697147,201.0,188.5404591081551
1922,1922.0,1062.3878173828125,1157.9217215302385,83.0,184.31884074382887
1923,1923.0,365.5276184082031,1126.2259574053571,12.0,177.4260871140757
1924,1924.0,863.6121215820312,1115.721403972424,51.0,172.36904362951265
1925,1925.0,661.0473022460938,1097.5344399033709,27.0,166.55428188433214
1926,1926.0,2061.2421875,1136.082749807236,152.0,165.97211060895887
1927,1927.0,525.1943969726562,1111.6472156938528,21.0,160.1732261846005
1928,1928.0,1071.2315673828125,1110.0305897614112,50.0,155.76629713721647
1929,1929.0,793.1602783203125,1097.3557773037671,219.0,158.2956452517278
1930,1930.0,788.2922973632812,1084.9932381061476,35.0,153.36381944165868
1931,1931.0,1661.1724853515625,1108.0404079959642,119.0,151.9892666639923
1932,1932.0,2481.41650390625,1162.9754518323757,223.0,154.8296959974326
1933,1933.0,2445.209228515625,1214.2648028997057,219.0,157.39650815753527
1934,1934.0,270.45343017578125,1176.5123479907486,3.0,151.22064783123386
1935,1935.0,368.7503967285156,1144.2018699402593,-1.0,145.1318219179845
1936,1936.0,3489.3271484375,1238.006881080149,357.0,153.6065490412651
1937,1937.0,2526.8369140625,1289.560082399443,219.0,156.2222870796145
1938,1938.0,235.1444854736328,1247.3834585224106,3.0,150.0933955964299
1939,1939.0,418.632080078125,1214.2334033846391,-1.0,144.0496597725727
1940,1940.0,438.1739501953125,1183.191025257066,16.0,138.9276733816698
1941,1941.0,1208.829833984375,1184.2165776061584,84.0,136.730566446403
1942,1942.0,1808.5699462890625,1209.1907123534743,138.0,136.78134378854688
1943,1943.0,786.4156494140625,1192.2797098358976,35.0,132.71009003700502
1944,1944.0,2294.33642578125,1236.3619784737116,197.0,135.28168643552482
1945,1945.0,1439.718505859375,1244.4962395691382,103.0,133.99041897810383
1946,1946.0,1044.969482421875,1236.5151692832476,58.0,130.95080221897967
1947,1947.0,764.9586791992188,1217.6529096798863,46.0,127.55277013022048
1948,1948.0,168.7233428955078,1175.695727008511,0.0,122.45065932501166
1949,1949.0,3737.326171875,1278.1609448031704,357.0,131.83263295201118
1950,1950.0,129.6527099609375,1232.220615409481,-1.0,126.51932763393073
1951,1951.0,1883.505615234375,1258.2720154024767,167.0,128.1385545285735
1952,1952.0,1788.663330078125,1279.4876679895024,159.0,129.37301234743057
1953,1953.0,479.02581787109375,1247.469193984766,19.0,124.95809185353335
1954,1954.0,631.9531860351562,1222.8485536667815,45.0,121.75976817939201
1955,1955.0,1372.626220703125,1228.8396603482352,86.0,120.32937745221632
1956,1956.0,235.7311248779297,1189.115318929423,7.0,115.79620235412766
1957,1957.0,4600.7333984375,1325.580042109746,792.0,142.84435425996256
1958,1958.0,467.74652099609375,1291.2667012651998,25.0,138.13058008956406
1959,1959.0,1267.434814453125,1290.3134257927168,86.0,136.0453568859815
1960,1960.0,75.73931884765625,1241.7304615149142,-3.0,130.48354261054223
1961,1961.0,1303.8157958984375,1244.213874890255,124.0,130.22420090612053
1962,1962.0,888.169189453125,1229.9720874727698,68.0,127.7352328698757
1963,1963.0,64.80208587646484,1183.3652874089175,-5.0,122.42582355508067
1964,1964.0,251.21908569335938,1146.0794393402953,9.0,117.88879061287744
1965,1965.0,1601.3387451171875,1164.2898115713708,149.0,119.13323898836234
1966,1966.0,55.90692138671875,1119.9544959639848,-5.0,114.16790942882784
1967,1967.0,382.31402587890625,1090.4488771605816,22.0,110.48119305167472
1968,1968.0,268.24072265625,1057.5605509804082,10.0,106.46194532960773
1969,1969.0,1130.4366455078125,1060.4755947615042,89.0,105.76346751642342
1970,1970.0,5044.03125,1219.817820971044,517.0,122.21292881576647
1971,1971.0,440.4752197265625,1188.6441169212646,29.0,118.4844116631358
1972,1972.0,311.9258117675781,1153.575384715117,11.0,114.18503519661036
1973,1973.0,114.42311096191406,1112.0092937649888,-2.0,109.53763378874594
1974,1974.0,373.31317138671875,1082.461448869858,23.0,106.07612843719609
1975,1975.0,775.725830078125,1070.1920241181886,75.0,104.83308329970824
1976,1976.0,4020.16357421875,1188.190886122211,366.0,115.2797599677199
1977,1977.0,339.5577392578125,1154.2455602476348,14.0,111.2285695690111
1978,1978.0,713.0533447265625,1136.5978716267919,27.0,107.85942678625065
1979,1979.0,2489.54931640625,1190.71592941797,197.0,111.42504971480062
1980,1980.0,404.8905944824219,1159.282916020548,27.0,108.0480477262086
1981,1981.0,399.78521728515625,1128.9030080711323,14.0,104.28612581716025
1982,1982.0,507.2477722167969,1104.0367986369588,41.0,101.75468078447383
1983,1983.0,988.3997192382812,1099.4113154610118,104.0,101.84449355309488
1984,1984.0,665.6156616210938,1082.0594893074149,61.0,100.21071381097107
1985,1985.0,387.2629699707031,1054.2676285339464,25.0,97.20228525853223
1986,1986.0,151.96206665039062,1018.1754060586042,3.0,93.43419384819094
1987,1987.0,203.57080078125,985.5912218475099,14.0,90.2568260942633
1988,1988.0,889.6763305664062,981.7546261962657,110.0,91.04655305049278
1989,1989.0,53.20748519897461,944.612740556374,-4.0,87.24469092847306
1990,1990.0,272.4090270996094,917.7245920181034,5.0,83.95490329133413
1991,1991.0,602.9984741210938,905.135547302223,55.0,82.79670715968076
1992,1992.0,117.4302749633789,873.6273364086693,-1.0,79.44483887329352
1993,1993.0,719.1430053710938,867.4479631671662,61.0,78.70704531836178
1994,1994.0,266.6099853515625,843.4144440545421,8.0,75.8787635056273
1995,1995.0,110.83740234375,814.1113623861104,-2.0,72.76361296540222
1996,1996.0,66.245849609375,784.196741875041,-4.0,69.69306844678613
1997,1997.0,308.887451171875,765.1843702469143,17.0,67.58534570891469
1998,1998.0,278.34222412109375,745.7106844018815,12.0,65.3619318805581
1999,1999.0,554.2430419921875,738.0519787054938,77.0,65.82745460533577
2000,2000.0,260.7669372558594,718.9605770475084,12.0,63.67435642112234
2001,2001.0,1738.991943359375,759.7618316999831,219.0,69.88738216427744
2002,2002.0,98.27300262451172,733.3022785369642,-2.0,67.01188687770635
2003,2003.0,354.71502685546875,718.1587884697043,27.0,65.41141140259809
2004,2004.0,154.78684997558594,695.6239109299395,2.0,62.874954946494164
2005,2005.0,117.79986572265625,672.5109491216482,-1.0,60.3199567486344
2006,2006.0,224.1856231689453,654.57793608354,10.0,58.30715847868902
2007,2007.0,326.8263854980469,641.4678740601202,13.0,56.49487213954146
2008,2008.0,182.6648406982422,623.115752725645,-4.0,54.0750772539598
2009,2009.0,730.2243041992188,627.4000947845881,76.0,54.952074163801406
2010,2010.0,241.06472778320312,611.9466801045327,3.0,52.873991197249346
2011,2011.0,1111.9925537109375,631.9485150487889,114.0,55.31903154935937
2012,2012.0,193.8850555419922,614.4259766685169,8.0,53.426270287384995
2013,2013.0,597.9429931640625,613.7666573283387,77.0,54.369219475889594
2014,2014.0,205.61041259765625,597.4404075391114,6.0,52.43445069685401
2015,2015.0,470.80029296875,592.374802956297,66.0,52.977072668979844
2016,2016.0,312.5020446777344,581.1798926251545,16.0,51.49798976222065
2017,2017.0,175.46429443359375,564.951268697492,7.0,49.718070171731824
2018,2018.0,459.8580017089844,560.7475380179516,49.0,49.68934736486255
2019,2019.0,96.5510025024414,542.1796765973311,-3.0,47.58177347026805
2020,2020.0,200.01052856445312,528.492910676016,11.0,46.118502531457324
2021,2021.0,241.27171325683594,517.0040627792488,12.0,44.753762430199025
2022,2022.0,476.46270751953125,515.3824085688601,55.0,45.16361193299107
2023,2023.0,447.7134704589844,512.675651044465,47.0,45.23706745567142
2024,2024.0,670.6422729492188,518.9943159206551,100.0,47.42758475744456
2025,2025.0,398.40240478515625,514.1706394752352,30.0,46.73048136714678
2026,2026.0,195.2295379638672,501.4129954147805,7.0,45.14126211246091
2027,2027.0,249.71141052246094,491.3449320190877,13.0,43.855611627962475
2028,2028.0,137.4411163330078,477.1887793916445,12.0,42.581387162843974
2029,2029.0,451.0451965332031,476.1430360773069,50.0,42.87813167633021
2030,2030.0,518.580810546875,477.8405470560896,73.0,44.083006409277004
2031,2031.0,572.898193359375,481.64285290822096,99.0,46.279686152905924
2032,2032.0,921.0138549804688,499.2176929911108,180.0,51.628498706789685
2033,2033.0,529.9574584960938,500.4472836113101,70.0,52.363358758518096
2034,2034.0,148.37527465820312,486.3644032531858,-3.0,50.148824408177376
2035,2035.0,765.8139038085938,497.5423832754021,152.0,54.22287143185028
2036,2036.0,327.4791259765625,490.73985298344843,27.0,53.13395657457627
2037,2037.0,260.8998718261719,481.5462537371573,18.0,51.72859831159321
2038,2038.0,555.9886474609375,484.5239494861085,100.0,53.65945437912948
2039,2039.0,580.4088745117188,488.3593464871329,86.0,54.953076203964294
2040,2040.0,758.2868041992188,499.15644479561627,152.0,58.83495315580572
2041,2041.0,351.1890869140625,493.2377504803541,74.0,59.44155502957349
2042,2042.0,574.0847778320312,496.4716315744212,80.0,60.26389282839055
2043,2043.0,908.2255249023438,512.9417873075381,167.0,64.53333711525494
2044,2044.0,246.0216827392578,502.26498312480686,25.0,62.95200363064474
2045,2045.0,456.468994140625,500.43314356543954,56.0,62.673923485418946
2046,2046.0,327.0684814453125,493.49855708063444,30.0,61.36696654600219
2047,2047.0,423.9263000488281,490.71566679936217,33.0,60.2322878841621
2048,2048.0,582.5433959960938,494.38877596723137,76.0,60.86299636879561
2049,2049.0,498.7713928222656,494.5640806414327,152.0,64.50847651404379
2050,2050.0,429.153076171875,491.9476404626504,39.0,63.48813745348204
2051,2051.0,425.8837890625,489.30508640664436,129.0,66.10861195534275
2052,2052.0,194.33694458007812,477.5063607335817,2.0,63.54426747712904
2053,2053.0,177.89962768554688,465.52209141166026,5.0,61.20249677804388
2054,2054.0,246.8257598876953,456.77423815070165,21.0,59.59439690692213
2055,2055.0,399.00433349609375,454.46344196451736,44.0,58.97062103064524
2056,2056.0,297.8321228027344,448.198189198046,17.0,57.29179618941943
2057,2057.0,309.198486328125,442.63820108324916,54.0,57.160124341842646
2058,2058.0,333.1016540527344,438.25673920202854,30.0,56.073719368168945
2059,2059.0,403.3167419433594,436.85913931168176,44.0,55.59077059344218
2060,2060.0,274.88800048828125,430.3802937587457,15.0,53.967139769704495
2061,2061.0,727.4818115234375,442.2643544693334,153.0,57.92845417891631
2062,2062.0,277.1239013671875,435.6587363452475,15.0,56.211316011759656
2063,2063.0,776.1134033203125,449.2769230242501,161.0,60.402863371289264
2064,2064.0,385.62969970703125,446.73103409156136,44.0,59.74674883643769
2065,2065.0,410.7662048339844,445.2924409212583,44.0,59.116878882980174
2066,2066.0,774.3233642578125,458.4536778547204,141.0,62.39220372766096
2067,2067.0,390.55889892578125,455.73788669756283,84.0,63.25651557855452
2068,2068.0,372.86883544921875,452.4231246476291,51.0,62.766254955412336
2069,2069.0,845.83056640625,468.15942231797396,281.0,71.49560475719584
2070,2070.0,1015.4158935546875,490.0496811674425,242.0,78.31578056690799
2071,2071.0,688.1302490234375,497.97290388168227,111.0,79.62314934423166
2072,2072.0,264.3684997558594,488.62872771664934,15.0,77.03822337046239
2073,2073.0,633.0077514648438,494.4038886665771,78.0,77.0766944356439
2074,2074.0,259.1065979003906,484.99199703592956,2.0,74.07362665821815
2075,2075.0,1177.7030029296875,512.7004372716799,369.0,85.87068159188942
2076,2076.0,709.5237426757812,520.5733694878439,101.0,86.47585432821384
2077,2077.0,1417.7459716796875,556.4602735755177,372.0,97.89682015508528
2078,2078.0,1260.510009765625,584.622263023122,342.0,107.66094734888188
2079,2079.0,289.9572448730469,572.8356622971189,21.0,104.1945094549266
2080,2080.0,244.9173583984375,559.7189301411715,17.0,100.70672907672954
2081,2081.0,2042.320556640625,619.0229952011496,543.0,118.39845991366036
2082,2082.0,240.01417541503906,603.8626424097051,21.0,114.50252151711395
2083,2083.0,300.5054931640625,591.7283564398793,17.0,110.60242065642939
2084,2084.0,567.4906616210938,590.7588486471279,101.0,110.21832383017221
2085,2085.0,603.7694091796875,591.2792710684303,74.0,108.76959087696531
2086,2086.0,1254.946533203125,617.825961553818,357.0,118.6988072418867
2087,2087.0,1894.7218017578125,668.9017951619778,513.0,134.47085495221123
2088,2088.0,808.0271606445312,674.46680978128,168.0,135.81202075412278
2089,2089.0,2745.567626953125,757.3108424681537,674.0,157.3395399239579
2090,2090.0,1120.6171875,771.8430962694275,314.0,163.60595832699957
2091,2091.0,800.8893432617188,773.0049461491192,188.0,164.5817199939196
2092,2092.0,114.648193359375,746.6706760375293,-3.0,157.8784511941628
2093,2093.0,984.30126953125,756.1758997772781,218.0,160.2833131463963
2094,2094.0,1722.5860595703125,794.8323061689995,431.0,171.11198062054044
2095,2095.0,3396.837890625,898.9125295472395,791.0,195.90750139571884
2096,2096.0,635.1583251953125,888.3623613731623,86.0,191.51120133989008
2097,2097.0,606.1410522460938,877.0735090080796,131.0,189.09075328629447
2098,2098.0,183.81655883789062,849.343231001272,15.0,182.12712315484268
2099,2099.0,538.4796752929688,836.9086887729397,87.0,178.32203822864895
2100,2100.0,1681.561767578125,870.6948119251472,434.0,188.549156699503
2101,2101.0,229.82960510253906,845.0602036522429,15.0,181.60719043152287
2102,2102.0,205.61831665039062,819.4825281721687,15.0,174.94290281426194
2103,2103.0,1135.223876953125,832.1121821234069,323.0,180.86518670169144
2104,2104.0,403.6539611816406,814.9738532857363,80.0,176.83057923362378
2105,2105.0,498.8023986816406,802.3269951015725,80.0,172.9573560642788
2106,2106.0,469.130859375,788.9991496725096,80.0,169.23906182170762
2107,2107.0,519.299072265625,778.2111465762341,80.0,165.6694993488393
2108,2108.0,453.7969665527344,765.2345793752942,80.0,162.24271937488572
2109,2109.0,761.3262939453125,765.078247958095,233.0,165.0730105998903
2110,2110.0,814.751220703125,767.0651668678961,161.0,164.91009017589468
2111,2111.0,1778.5380859375,807.5240836306803,471.0,177.1536865688589
2112,2112.0,901.597900390625,811.2870363010779,138.0,175.58753910610454
2113,2113.0,1354.158935546875,833.0019122709098,380.0,183.76403754186035
2114,2114.0,647.4683227539062,825.5805686902296,87.0,179.8934760401859
2115,2115.0,1127.566650390625,837.6600119582454,239.0,182.25773699857845
2116,2116.0,938.8246459960938,841.7065973197592,186.0,182.4074275186353
2117,2117.0,1241.248291015625,857.6882650675939,239.0,184.67113041788988
2118,2118.0,454.7844543457031,841.5721126387182,80.0,180.48428520117426
2119,2119.0,1240.87060546875,857.5440523519194,239.0,182.82491379312728
2120,2120.0,247.47911071777344,833.1414546865535,15.0,176.11191724140218
2121,2121.0,1190.5721435546875,847.4386822412788,239.0,178.62744055174608
2122,2122.0,642.9447021484375,839.2589230375652,80.0,174.68234292967622
2123,2123.0,1004.296142578125,845.8604118191876,123.0,172.61504921248917
2124,2124.0,990.7909545898438,851.6576335300138,120.0,170.5104472439896
2125,2125.0,341.33038330078125,831.2445435208443,12.0,164.17002935423
2126,2126.0,982.9593505859375,837.3131358034481,123.0,162.52322818006078
2127,2127.0,1021.0482177734375,844.6625390822476,120.0,160.82229905285837
2128,2128.0,1082.2298583984375,854.1652318548952,138.0,159.90940709074403
2129,2129.0,978.1284790039062,859.1237617408556,123.0,158.43303080711425
2130,2130.0,1229.9906005859375,873.9584352946589,335.0,165.49570957482968
2131,2131.0,1470.428955078125,897.8172560859975,369.0,173.63588119183646
2132,2132.0,746.5371704101562,891.7660526589639,71.0,169.530445944163
2133,2133.0,2824.27099609375,969.0662503963553,728.0,191.8692281063965
2134,2134.0,738.2689819335938,959.8343596578449,87.0,187.6744589821406
2135,2135.0,592.741455078125,945.150643474656,80.0,183.36748062285497
2136,2136.0,573.2701416015625,930.2754233997323,39.0,177.59278139794077
2137,2137.0,364.88916015625,907.659972869993,2.0,170.56907014202315
2138,2138.0,381.2118835449219,886.6020492969901,80.0,166.94630733634222
2139,2139.0,1468.775390625,909.8889829501105,239.0,169.82845504288852
2140,2140.0,1515.08984375,934.0970173821061,218.0,171.75531684117297
2141,2141.0,1061.7689208984375,939.2038935227594,120.0,169.68510416752605
2142,2142.0,1555.6903076171875,963.8633500865365,245.0,172.69770000082502
2143,2143.0,1120.0888671875,970.1123707705749,120.0,170.58979200079202
2144,2144.0,1525.5595703125,992.3302587522519,253.0,173.88620032076034
2145,2145.0,1366.1734619140625,1007.2839868787242,239.0,176.4907523079299
2146,2146.0,1192.3934326171875,1014.6883647082627,152.0,175.51112221561272
2147,2147.0,533.4375,995.4383301199322,43.0,170.2106773269882
2148,2148.0,1354.350830078125,1009.7948301182598,239.0,172.96225023390866
2149,2149.0,2129.64501953125,1054.5888376947794,402.0,182.1237602245523
2150,2150.0,596.6365966796875,1036.2707480541758,63.0,177.35880981557023
2151,2151.0,1572.879150390625,1057.7350841476336,274.0,181.2244574229474
2152,2152.0,1046.0477294921875,1057.2675899614158,120.0,178.77547912602952
2153,2153.0,593.1209716796875,1038.7017252301466,71.0,174.46445996098834
2154,2154.0,2445.324951171875,1094.9666542678158,431.0,184.7258815625488
2155,2155.0,1796.390869140625,1123.023622862728,334.0,190.69684630004684
2156,2156.0,1711.7041015625,1146.5708420107187,326.0,196.10897244804497
2157,2157.0,668.1530151367188,1127.4341289357587,80.0,191.46461355012315
2158,2158.0,548.799072265625,1104.2887266689534,53.0,185.9260290081182
2159,2159.0,2565.80078125,1162.7492088521951,521.0,199.32898784779348
2160,2160.0,3851.263671875,1270.2897873731072,782.0,222.63582833388173
2161,2161.0,1733.889404296875,1288.8337720500579,365.0,228.33039520052645
2162,2162.0,1569.7603759765625,1300.070836207118,314.0,231.75717939250538
2163,2163.0,508.4861755371094,1268.4074497803176,68.0,225.20689221680516
2164,2164.0,566.8049926757812,1240.3433514961362,68.0,218.91861652813293
2165,2165.0,674.8311767578125,1217.7228645066032,68.0,212.8818718670076
2166,2166.0,584.1377563476562,1192.3794601802451,68.0,207.0865969923273
2167,2167.0,1327.088134765625,1197.7678071636603,317.0,211.4831331126342
2168,2168.0,204.74188232421875,1158.0467701700827,10.0,203.4238077881288
2169,2169.0,2769.825439453125,1222.5179169414043,566.0,217.92685547660363
2170,2170.0,884.8456420898438,1209.011025947342,206.0,217.44978125753948
2171,2171.0,2096.33154296875,1244.5038466281983,434.0,226.11179000723791
2172,2172.0,311.8899841308594,1207.1992921283047,15.0,217.6673184069484
2173,2173.0,1313.943115234375,1211.4690450525475,230.0,218.16062567067044
2174,2174.0,471.540771484375,1181.8719141098206,68.0,212.1542006438436
2175,2175.0,838.75048828125,1168.1470570766778,183.0,210.98803261808985
2176,2176.0,1091.413330078125,1165.0777079967356,200.0,210.54851131336625
2177,2177.0,413.8676452636719,1135.029305487413,80.0,205.32657086083157
2178,2178.0,2929.9375,1206.8256332679164,605.0,221.3135080263983
2179,2179.0,671.5122680664062,1185.413098659856,114.0,217.02096770534237
2180,2180.0,1498.7388916015625,1197.946130377524,365.0,222.94012899712865
2181,2181.0,861.3773803710938,1184.483380377267,197.0,221.9025238372435
2182,2182.0,1780.889892578125,1208.3396408653011,440.0,230.62642288375375
2183,2183.0,1706.3128662109375,1228.2585698791265,440.0,239.00136596840358
2184,2184.0,404.98223876953125,1195.3275166347428,68.0,232.16131132966743
2185,2185.0,319.68878173828125,1160.3019672388841,35.0,224.27485887648072
2186,2186.0,782.8941040039062,1145.205652709485,114.0,219.86386452142148
2187,2187.0,880.5133666992188,1134.6179612690744,239.0,220.6293099405646
2188,2188.0,1172.506591796875,1136.1335064901864,245.0,221.60413754294203
2189,2189.0,708.0037231445312,1119.0083151563601,120.0,217.53997204122436
2190,2190.0,2973.907958984375,1193.2043009094807,665.0,235.43837315957538
2191,2191.0,416.49713134765625,1162.1360141270077,71.0,228.86083823319237
2192,2192.0,397.88861083984375,1131.5661179955212,36.0,221.14640470386468
2193,2193.0,2523.0078125,1187.2237857757002,572.0,235.1805485157101
2194,2194.0,1587.1265869140625,1203.2198978212348,440.0,243.37332657508168
2195,2195.0,963.775146484375,1193.6421077677603,266.0,244.27839351207842
2196,2196.0,789.9519653320312,1177.4945020703312,114.0,239.06725777159528
2197,2197.0,2419.58203125,1227.178003237518,608.0,253.82456746073146
2198,2198.0,539.1046142578125,1199.6550676783297,84.0,247.0315847623022
2199,2199.0,883.9088745117188,1187.0252199516651,240.0,246.7503213718101
2200,2200.0,3302.501220703125,1271.6442599817235,782.0,268.1603085169377
2201,2201.0,468.4900207519531,1239.5180904125327,108.0,261.7538961762601
2202,2202.0,4705.66455078125,1378.1639488272815,1006.0,291.5237403292097
2203,2203.0,673.7799682617188,1349.988589604659,91.0,283.5027907160413
2204,2204.0,1419.259033203125,1352.7594073485977,418.0,288.88267908739965
2205,2205.0,3719.673583984375,1447.4359744140288,869.0,312.0873719239036
2206,2206.0,471.82733154296875,1408.4116286991864,78.0,302.72387704694745
2207,2207.0,1633.47314453125,1417.4140893324688,429.0,307.77492196506955
2208,2208.0,379.69927978515625,1375.9054969505762,35.0,296.86392508646674
2209,2209.0,755.281982421875,1351.0805563694282,181.0,292.22936808300807
2210,2210.0,702.635009765625,1325.142734505276,193.0,288.2601933596878
2211,2211.0,316.81268310546875,1284.8095324492836,27.0,277.80978562530026
2212,2212.0,6559.119140625,1495.781916776312,1280.0,317.89739420028826
2213,2213.0,2156.554931640625,1522.2128373708845,556.0,327.42149843227674
2214,2214.0,863.22216796875,1495.853210594799,170.0,321.1246384949857
2215,2215.0,1187.6995849609375,1483.5270655694446,269.0,319.0396529551862
2216,2216.0,449.6399230957031,1442.171579870495,35.0,307.67806683697876
2217,2217.0,8087.5947265625,1707.9885057381753,1545.0,357.1709441634996
2218,2218.0,1530.017578125,1700.8696686336482,415.0,359.48410639695965
2219,2219.0,1680.262939453125,1700.0453994664272,450.0,363.10474214108126
2220,2220.0,59.08521270751953,1634.406991996071,-4.0,348.420552455438
2221,2221.0,692.8629150390625,1596.7452289177907,65.0,337.0837303572205
2222,2222.0,552.5403442382812,1554.9770335306102,110.0,328.00038114293164
2223,2223.0,932.3307495117188,1530.0711821698546,179.0,322.0403658972144
2224,2224.0,1139.5430908203125,1514.450058515873,145.0,314.9587512613258
2225,2225.0,1362.5703125,1508.3748686752378,356.0,316.60040121087275
2226,2226.0,989.6740112304688,1487.626834377447,113.0,308.4563851624378
2227,2227.0,1998.809326171875,1508.074134049224,479.0,315.2781297559403
2228,2228.0,886.243408203125,1483.2009050153802,71.0,305.5070045657027
2229,2229.0,1318.8306884765625,1476.6260963538273,354.0,307.4467243830746
2230,2230.0,1489.866455078125,1477.155710702799,151.0,301.1888554077516
2231,2231.0,3383.21337890625,1553.398017430937,851.0,323.18130119144155
2232,2232.0,1283.380126953125,1542.5973018118245,289.0,321.8140491437839
2233,2233.0,1153.2364501953125,1527.022867747164,156.0,315.18148717803257
2234,2234.0,2490.93505859375,1565.5793553810272,528.0,323.69422769091125
2235,2235.0,1401.239990234375,1559.0057807751612,131.0,315.9864585832748
2236,2236.0,11544.48046875,1958.4247682941545,2016.0,383.98700023994377
2237,2237.0,2340.42041015625,1973.7045939686382,527.0,389.707520230346
2238,2238.0,9632.064453125,2280.0389883348926,1725.0,443.11921942113213
2239,2239.0,2374.91650390625,2283.8340889577466,561.0,447.83445064428685
2240,2240.0,1291.8592529296875,2244.1550955166244,327.0,443.00107261851537
2241,2241.0,1702.413818359375,2222.4854444303346,240.0,434.88102971377475
2242,2242.0,907.3070068359375,2169.8783069265587,199.0,425.44578852522375
2243,2243.0,614.8568115234375,2107.677447110434,28.0,409.5479569842148
2244,2244.0,4968.8671875,2222.1250367260163,959.0,431.5260387048462
2245,2245.0,4022.1552734375,2294.1262461944757,648.0,440.18499715665234
2246,2246.0,3012.991455078125,2322.8808545498214,494.0,442.3375972703862
2247,2247.0,220.04519653320312,2238.7674282291564,2.0,424.7240933795707
2248,2248.0,210.6677703857422,2157.6434419154198,2.0,407.81512964438787
2249,2249.0,313.16925048828125,2083.864474258334,5.0,391.70252445861234
2250,2250.0,4183.4638671875,2167.848449975501,561.0,398.47442348026783
2251,2251.0,3301.679443359375,2213.201689710856,431.0,399.77544654105714
2252,2252.0,3189.20458984375,2252.2418057161717,458.0,402.1044286794148
2253,2253.0,91.62279510498047,2165.817045291724,-4.0,385.8602515322382
2254,2254.0,1917.3988037109375,2155.880315628492,547.0,392.3058414709486
2255,2255.0,5710.45361328125,2298.0632475346024,885.0,412.01360781211065
2256,2256.0,280.62298583984375,2217.365637066812,5.0,395.7330634996262
2257,2257.0,3929.39306640625,2285.846734240389,509.0,400.26374095964115
2258,2258.0,4689.904296875,2382.0090367457738,478.0,403.3731913212555
2259,2259.0,1861.755615234375,2361.1988998853176,199.0,395.1982636684052
2260,2260.0,628.0923461914062,2291.874637737561,23.0,380.31033312166903
2261,2261.0,2636.748046875,2305.6695741030585,182.0,372.37791979680225
2262,2262.0,1754.7255859375,2283.631814576436,110.0,361.8828030049301
2263,2263.0,4174.39453125,2359.262323243379,350.0,361.4074908847329
2264,2264.0,1060.6280517578125,2307.3169523839565,55.0,349.1511912493436
2265,2265.0,4359.04736328125,2389.386168819848,417.0,351.86514359936984
2266,2266.0,2409.35107421875,2390.184765035804,190.0,345.39053785539505
2267,2267.0,3076.26611328125,2417.628018965622,479.0,350.73491634117926
2268,2268.0,3153.771240234375,2447.073747816372,245.0,346.5055196875321
2269,2269.0,218.63174438476562,2357.9360676791075,2.0,332.7252989000308
2270,2270.0,4401.53369140625,2439.679972628193,458.0,337.73628694402953
2271,2271.0,99.10499572753906,2346.0569735521667,-4.0,324.0668354662683
2272,2272.0,2211.884765625,2340.6900852350796,215.0,319.70416204761756
2273,2273.0,4193.15625,2414.788731825676,486.0,326.3559955657128
2274,2274.0,3182.04833984375,2445.479116146399,240.0,322.9017557430843
2275,2275.0,4390.427734375,2523.277060875543,458.0,328.3056855133609
2276,2276.0,214.55325317382812,2430.9281085674743,2.0,315.25345809282646
2277,2277.0,2929.66162109375,2450.877449068525,294.0,314.4033197691134
2278,2278.0,3482.41162109375,2492.138815949534,291.0,313.4671869783488
2279,2279.0,1191.0941162109375,2440.09702795999,84.0,304.2884994992149
2280,2280.0,367.173095703125,2357.1800706697154,12.0,292.5969595192463
2281,2281.0,350.79852294921875,2276.9248087608953,17.0,281.5730811384764
2282,2282.0,185.596923828125,2193.2716933635843,3.0,270.43015789293736
2283,2283.0,239.22445678710938,2115.109803900525,9.0,259.9729515772199
2284,2284.0,4902.00537109375,2226.585626588254,517.0,270.25403351413104
2285,2285.0,356.1676940917969,2151.7689092883957,26.0,260.4838721735658
2286,2286.0,257.4915771484375,2075.997816002797,10.0,250.4645172866232
2287,2287.0,74.67705535888672,1995.9449855770408,-3.0,240.32593659515825
2288,2288.0,1343.129638671875,1969.8323717008343,137.0,236.1928991313519
2289,2289.0,1227.3916015625,1940.1347408953009,170.0,233.54518316609784
2290,2290.0,1191.419921875,1910.1861481344888,209.0,232.5633758394539
2291,2291.0,7072.05322265625,2116.660831115359,768.0,253.98084080587574
2292,2292.0,304.286376953125,2044.1658529488698,20.0,244.6216071736407
2293,2293.0,619.4763793945312,1987.178274006696,83.0,238.15674288669507
2294,2294.0,2829.3798828125,2020.866338358928,342.0,242.31047317122727
2295,2295.0,399.9304504394531,1956.0289028421491,35.0,234.0180542443782
2296,2296.0,634.2620849609375,1903.1582301269007,64.0,227.21733207460306
2297,2297.0,256.3095703125,1837.2842837343246,26.0,219.16863879161892
2298,2298.0,585.1346435546875,1787.198298127139,76.0,213.44189323995414
